Orthogroup,accession,protein_id,product,record_id,locus_tag,seq_type,oriC_strand,SCOG_location,label
OG0002291,GCF_000009765.2,WP_107083176.1,FadR family transcriptional regulator,NC_003155.5,SAVERM_RS12755,chromosome,positive,33.00607560177664,OG0002291: FadR family transcriptional regulator[43] | FCD domain-containing protein[15] | sporulation transcriptional regulator WhiH[2]
OG0002292,GCF_000009765.2,WP_171033224.1,NUDIX domain-containing protein,NC_003155.5,SAVERM_RS23730,chromosome,positive,62.1380299255186,OG0002292: A pyrophosphatase[50] | NUDIX domain-containing protein[10]
OG0002076,GCF_000010605.1,WP_003967857.1,30S ribosomal protein S18,NC_010572.1,SGR_RS18180,chromosome,positive,50.21262170560977,OG0002076: 30S ribosomal protein S18[60]
OG0002077,GCF_000010605.1,WP_003953493.1,CarD family transcriptional regulator,NC_010572.1,SGR_RS19900,chromosome,positive,54.94457068388937,OG0002077: arD family transcriptional regulator[60]
OG0002078,GCF_000010605.1,WP_003956441.1,50S ribosomal protein L36,NC_010572.1,SGR_RS13880,chromosome,positive,38.86246890185959,OG0002078: 50S ribosomal protein L36[60]
OG0002079,GCF_000010605.1,WP_004571827.1,50S ribosomal protein L22,NC_010572.1,SGR_RS13975,chromosome,positive,38.980232576236006,OG0002079: 50S ribosomal protein L22[60]
OG0002080,GCF_000010605.1,WP_003966952.1,50S ribosomal protein L29,NC_010572.1,SGR_RS13960,chromosome,positive,38.962926090305686,OG0002080: 50S ribosomal protein L29[60]
OG0002081,GCF_000010605.1,WP_003965959.1,RNA-binding protein,NC_010572.1,SGR_RS09260,chromosome,positive,26.169770425193096,OG0002081: RNA-binding protein[60]
OG0002082,GCF_000010605.1,WP_003966943.1,50S ribosomal protein L30,NC_010572.1,SGR_RS13910,chromosome,positive,38.91335862958843,OG0002082: 50S ribosomal protein L30[60]
OG0002083,GCF_000010605.1,WP_003970463.1,bifunctional nuclease family protein,NC_010572.1,SGR_RS30725,chromosome,positive,84.90363072288572,OG0002083: bifunctional nuclease family protein[60]
OG0002086,GCF_000010605.1,WP_003965982.1,50S ribosomal protein L32,NC_010572.1,SGR_RS09365,chromosome,positive,26.45959263176654,OG0002086: 50S ribosomal protein L32[60]
OG0002089,GCF_000010605.1,WP_003970833.1,SDR family NAD(P)-dependent oxidoreductase,NC_010572.1,SGR_RS32565,chromosome,positive,91.09002660799078,OG0002089: SDR family NAD(P)-dependent oxidoreductase[38] | SDR family oxidoreductase[22]
OG0002090,GCF_000010605.1,WP_012381998.1,hypothetical protein,NC_010572.1,SGR_RS32560,chromosome,positive,91.07336370334929,OG0002090: hypothetical protein[59] | DUF6421 family protein[1]
OG0002097,GCF_000010605.1,WP_012378710.1,DUF3071 domain-containing protein,NC_010572.1,SGR_RS08195,chromosome,positive,23.11406986882292,OG0002097: DUF3071 domain-containing protein[59] | septation protein SepH[1]
OG0002099,GCF_000010605.1,WP_042495924.1,insulinase family protein,NC_010572.1,SGR_RS08245,chromosome,positive,23.24639018180469,OG0002099: insulinase family protein[59] | pitrilysin family protein[1]
OG0002100,GCF_000010605.1,WP_003965790.1,transcriptional repressor NrdR,NC_010572.1,SGR_RS08390,chromosome,positive,23.71222602013193,OG0002100: anscriptional repressor NrdR[54] | transcriptional regulator NrdR[6]
OG0002102,GCF_000010605.1,WP_003965852.1,4-hydroxy-tetrahydrodipicolinate reductase,NC_010572.1,SGR_RS08730,chromosome,positive,24.687181463829152,OG0002102: 4-hydroxy-tetrahydrodipicolinate reductase[60]
OG0002103,GCF_000010605.1,WP_003965879.1,tRNA pseudouridine(55) synthase TruB,NC_010572.1,SGR_RS08865,chromosome,positive,25.14614853458296,OG0002103: RNA pseudouridine(55) synthase TruB[60]
OG0002104,GCF_000010605.1,WP_003965885.1,ribosome maturation factor RimP,NC_010572.1,SGR_RS08895,chromosome,positive,25.223401692197537,OG0002104: ibosome maturation factor RimP[60]
OG0002105,GCF_000010605.1,WP_003965957.1,ribosome maturation factor RimM,NC_010572.1,SGR_RS09255,chromosome,positive,26.16124004774671,OG0002105: ibosome maturation factor RimM[60]
OG0002107,GCF_000010605.1,WP_003965974.1,acylphosphatase,NC_010572.1,SGR_RS09335,chromosome,positive,26.41045812573449,OG0002107: acylphosphatase[60]
OG0002108,GCF_000010605.1,WP_012378857.1,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase,NC_010572.1,SGR_RS09355,chromosome,positive,26.438225732977656,OG0002108: bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase[60]
OG0002109,GCF_000010605.1,WP_003965983.1,DUF177 domain-containing protein,NC_010572.1,SGR_RS09370,chromosome,positive,26.46165209189077,OG0002109: DUF177 domain-containing protein[60]
OG0002110,GCF_000010605.1,WP_007448181.1,pantetheine-phosphate adenylyltransferase,NC_010572.1,SGR_RS09380,chromosome,positive,26.48583904687249,OG0002110: pantetheine-phosphate adenylyltransferase[60]
OG0002111,GCF_000010605.1,WP_012378907.1,proline dehydrogenase family protein,NC_010572.1,SGR_RS09780,chromosome,positive,27.468166421696225,OG0002111: proline dehydrogenase family protein[59] | proline dehydrogenase[1]
OG0002115,GCF_000010605.1,WP_003966242.1,"cob(I)yrinic acid a,c-diamide adenosyltransferase",NC_010572.1,SGR_RS10595,chromosome,positive,29.91302642462861,"OG0002115: cob(I)yrinic acid a,c-diamide adenosyltransferase[60]"
OG0002116,GCF_000010605.1,WP_003966248.1,F0F1 ATP synthase subunit epsilon,NC_010572.1,SGR_RS10625,chromosome,positive,29.98620746790665,OG0002116: F0F1 ATP synthase subunit epsilon[60]
OG0002118,GCF_000010605.1,WP_003966252.1,F0F1 ATP synthase subunit delta,NC_010572.1,SGR_RS10645,chromosome,positive,30.0394959986211,OG0002118: F0F1 ATP synthase subunit delta[60]
OG0002119,GCF_000010605.1,WP_003966262.1,peptide chain release factor 1,NC_010572.1,SGR_RS10695,chromosome,positive,30.1410999319091,OG0002119: peptide chain release factor 1[60]
OG0002120,GCF_000010605.1,WP_003966263.1,50S ribosomal protein L31,NC_010572.1,SGR_RS10700,chromosome,positive,30.15552785425669,OG0002120: 50S ribosomal protein L31[60]
OG0002121,GCF_000010605.1,WP_012379028.1,threonine synthase,NC_010572.1,SGR_RS10720,chromosome,positive,30.223419829488403,OG0002121: hreonine synthase[60]
OG0002122,GCF_000010605.1,WP_003966413.1,peptide deformylase,NC_010572.1,SGR_RS11335,chromosome,positive,31.86645945689462,OG0002122: peptide deformylase[60]
OG0002125,GCF_000010605.1,WP_006127421.1,NrdH-redoxin,NC_010572.1,SGR_RS11515,chromosome,positive,32.28703397840071,OG0002125: mycoredoxin[53] | NrdH-redoxin[7]
OG0002128,GCF_000010605.1,WP_003966489.1,O-methyltransferase,NC_010572.1,SGR_RS11720,chromosome,positive,32.87985425575148,OG0002128: O-methyltransferase[37] | class I SAM-dependent methyltransferase[23]
OG0002129,GCF_000010605.1,WP_003966497.1,succinyl-diaminopimelate desuccinylase,NC_010572.1,SGR_RS11750,chromosome,positive,32.94168486539029,OG0002129: succinyl-diaminopimelate desuccinylase[60]
OG0002130,GCF_000010605.1,WP_003966595.1,WhiB family transcriptional regulator,NC_010572.1,SGR_RS12210,chromosome,positive,34.18367973803667,OG0002130: WhiB family transcriptional regulator[60]
OG0002132,GCF_000010605.1,WP_003966781.1,cytidine deaminase,NC_010572.1,SGR_RS13065,chromosome,positive,36.66564512763914,OG0002132: cytidine deaminase[60]
OG0002134,GCF_000010605.1,WP_003966816.1,succinate dehydrogenase hydrophobic membrane anchor subunit,NC_010572.1,SGR_RS13260,chromosome,positive,37.200660103775725,OG0002134: succinate dehydrogenase hydrophobic membrane anchor subunit[60]
OG0002135,GCF_000010605.1,WP_030702544.1,tryptophan--tRNA ligase,NC_010572.1,SGR_RS13335,chromosome,positive,37.37328030691573,OG0002135: yptophan--tRNA ligase[60]
OG0002136,GCF_000010605.1,WP_003966840.1,malate dehydrogenase,NC_010572.1,SGR_RS13380,chromosome,positive,37.48705377730145,OG0002136: malate dehydrogenase[60]
OG0002139,GCF_000010605.1,WP_003967164.1,hypothetical protein,NC_010572.1,SGR_RS15160,chromosome,positive,41.80033557498547,OG0002139: hypothetical protein[60]
OG0002144,GCF_000010605.1,WP_012380277.1,D-tyrosyl-tRNA(Tyr) deacylase,NC_010572.1,SGR_RS19720,chromosome,positive,54.542718527149006,OG0002144: D-tyrosyl-tRNA(Tyr) deacylase[59] | D-aminoacyl-tRNA deacylase[1]
OG0002145,GCF_000010605.1,WP_003968144.1,folate-binding protein YgfZ,NC_010572.1,SGR_RS19715,chromosome,positive,54.53113406395021,OG0002145: folate-binding protein YgfZ[56] | folate-binding protein[3] | glycine cleavage T C-terminal barrel domain-containing protein[1]
OG0002146,GCF_000010605.1,WP_003968141.1,FABP family protein,NC_010572.1,SGR_RS19705,chromosome,positive,54.5169401711622,OG0002146: FABP family protein[60]
OG0002147,GCF_000010605.1,WP_003968096.1,phosphate ABC transporter ATP-binding protein,NC_010572.1,SGR_RS19510,chromosome,positive,54.063812137919705,OG0002147: phosphate ABC transporter ATP-binding protein[58] | phosphate ABC transporter ATP-binding protein PstB[2]
OG0002150,GCF_000010605.1,WP_012380210.1,hypothetical protein,NC_010572.1,SGR_RS19210,chromosome,positive,53.20726394988772,OG0002150: hypothetical protein[60]
OG0002152,GCF_000010605.1,WP_003967679.1,uracil phosphoribosyltransferase,NC_010572.1,SGR_RS17510,chromosome,positive,48.37878947976282,OG0002152: acil phosphoribosyltransferase[60]
OG0002153,GCF_000010605.1,WP_003967681.1,hypothetical protein,NC_010572.1,SGR_RS17520,chromosome,positive,48.39283125333712,OG0002153: hypothetical protein[59] | tRNA adenosine deaminase-associated protein[1]
OG0002154,GCF_000010605.1,WP_012380034.1,SEC-C domain-containing protein,NC_010572.1,SGR_RS17910,chromosome,positive,49.46358669724497,OG0002154: SEC-C domain-containing protein[58] | DUF5926 family protein[1] | topoisomerase II[1]
OG0002155,GCF_000010605.1,WP_012380046.1,ABC transporter permease,NC_010572.1,SGR_RS17990,chromosome,positive,49.68770510496869,OG0002155: ABC transporter permease[38] | ABC transporter permease subunit[22]
OG0002156,GCF_000010605.1,WP_003967860.1,hypothetical protein,NC_010572.1,SGR_RS18195,chromosome,positive,50.23122705559571,OG0002156: hypothetical protein[60]
OG0002161,GCF_000010605.1,WP_012380139.1,M18 family aminopeptidase,NC_010572.1,SGR_RS18730,chromosome,positive,51.64406350672935,OG0002161: M18 family aminopeptidase[60]
OG0002162,GCF_000010605.1,WP_003967969.1,SseB family protein,NC_010572.1,SGR_RS18740,chromosome,positive,51.686177125974254,OG0002162: SseB family protein[60]
OG0002163,GCF_000010605.1,WP_003967576.1,molecular chaperone DnaJ,NC_010572.1,SGR_RS17005,chromosome,positive,47.03444177923781,OG0002163: molecular chaperone DnaJ[60]
OG0002164,GCF_000010605.1,WP_003967575.1,helix-turn-helix domain-containing protein,NC_010572.1,SGR_RS17000,chromosome,positive,47.02912930823553,OG0002164: helix-turn-helix domain-containing protein[39] | MerR family transcriptional regulator[16] | helix-turn-helix transcriptional regulator[5]
OG0002166,GCF_000010605.1,WP_003967513.1,DUF5063 domain-containing protein,NC_010572.1,SGR_RS16710,chromosome,positive,46.33314880102561,OG0002166: DUF5063 domain-containing protein[60]
OG0002167,GCF_000010605.1,WP_003967454.1,DUF4177 domain-containing protein,NC_010572.1,SGR_RS37125,chromosome,positive,45.86168455179068,OG0002167: DUF4177 domain-containing protein[57] | hypothetical protein[3]
OG0002168,GCF_000010605.1,WP_003967446.1,MarP family serine protease,NC_010572.1,SGR_RS16490,chromosome,positive,45.7814826217255,OG0002168: MarP family serine protease[60]
OG0002169,GCF_000010605.1,WP_012379814.1,phage holin family protein,NC_010572.1,SGR_RS16480,chromosome,positive,45.757904143598665,OG0002169: phage holin family protein[60]
OG0002170,GCF_000010605.1,WP_012379796.1,ATP-binding protein,NC_010572.1,SGR_RS16365,chromosome,positive,45.4207845630358,OG0002170: ATP-binding protein[60]
OG0002171,GCF_000010605.1,WP_003968263.1,hypoxanthine phosphoribosyltransferase,NC_010572.1,SGR_RS20285,chromosome,positive,55.939711177099646,OG0002171: hypoxanthine phosphoribosyltransferase[60]
OG0002172,GCF_000010605.1,WP_003968266.1,DUF3180 domain-containing protein,NC_010572.1,SGR_RS20300,chromosome,positive,55.981707781564765,OG0002172: DUF3180 domain-containing protein[51] | DUF3180 family protein[9]
OG0002173,GCF_000010605.1,WP_003968267.1,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase,NC_010572.1,SGR_RS20305,chromosome,positive,55.98829571366671,OG0002173: 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase[60]
OG0002174,GCF_000010605.1,WP_003968268.1,dihydroneopterin aldolase,NC_010572.1,SGR_RS20310,chromosome,positive,55.99541021227768,OG0002174: dihydroneopterin aldolase[60]
OG0002176,GCF_000010605.1,WP_003968315.1,Ppx/GppA family phosphatase,NC_010572.1,SGR_RS20515,chromosome,positive,56.52841253420196,OG0002176: Ppx/GppA family phosphatase[59] | Ppx/GppA phosphatase family protein[1]
OG0002180,GCF_000010605.1,WP_003967076.1,NADH-quinone oxidoreductase subunit NuoI,NC_010572.1,SGR_RS14725,chromosome,positive,40.67353005156022,OG0002180: NADH-quinone oxidoreductase subunit NuoI[60]
OG0002181,GCF_000010605.1,WP_003967072.1,NADH-quinone oxidoreductase subunit M,NC_010572.1,SGR_RS14705,chromosome,positive,40.61920008930568,OG0002181: NADH-quinone oxidoreductase subunit M[60]
OG0002184,GCF_000010605.1,WP_003967012.1,YajQ family cyclic di-GMP-binding protein,NC_010572.1,SGR_RS14390,chromosome,positive,39.85732855959838,OG0002184: YajQ family cyclic di-GMP-binding protein[60]
OG0002185,GCF_000010605.1,WP_003967000.1,50S ribosomal protein L11,NC_010572.1,SGR_RS14200,chromosome,positive,39.529757385066034,OG0002185: 50S ribosomal protein L11[60]
OG0002186,GCF_000010605.1,WP_003966997.1,50S ribosomal protein L10,NC_010572.1,SGR_RS14185,chromosome,positive,39.49788255905239,OG0002186: 50S ribosomal protein L10[60]
OG0002188,GCF_000010605.1,WP_003966960.1,50S ribosomal protein L3,NC_010572.1,SGR_RS14000,chromosome,positive,39.009942628823616,OG0002188: 50S ribosomal protein L3[60]
OG0002189,GCF_000010605.1,WP_003966959.1,50S ribosomal protein L4,NC_010572.1,SGR_RS13995,chromosome,positive,39.00227816074765,OG0002189: 50S ribosomal protein L4[60]
OG0002190,GCF_000010605.1,WP_003966958.1,50S ribosomal protein L23,NC_010572.1,SGR_RS13990,chromosome,positive,38.99849858336057,OG0002190: 50S ribosomal protein L23[60]
OG0002191,GCF_000010605.1,WP_003966956.1,30S ribosomal protein S19,NC_010572.1,SGR_RS13980,chromosome,positive,38.984807854125634,OG0002191: 30S ribosomal protein S19[60]
OG0002192,GCF_000010605.1,WP_003966954.1,30S ribosomal protein S3,NC_010572.1,SGR_RS13970,chromosome,positive,38.97052034951378,OG0002192: 30S ribosomal protein S3[60]
OG0002193,GCF_000010605.1,WP_003966953.1,50S ribosomal protein L16,NC_010572.1,SGR_RS13965,chromosome,positive,38.96554722137289,OG0002193: 50S ribosomal protein L16[60]
OG0002194,GCF_000010605.1,WP_003966951.1,30S ribosomal protein S17,NC_010572.1,SGR_RS13955,chromosome,positive,38.95960287055977,OG0002194: 30S ribosomal protein S17[60]
OG0002195,GCF_000010605.1,WP_003966949.1,50S ribosomal protein L24,NC_010572.1,SGR_RS13945,chromosome,positive,38.95021828522095,OG0002195: 50S ribosomal protein L24[60]
OG0002196,GCF_000010605.1,WP_003966948.1,50S ribosomal protein L5,NC_010572.1,SGR_RS13940,chromosome,positive,38.94370056198688,OG0002196: 50S ribosomal protein L5[60]
OG0002197,GCF_000010605.1,WP_003966947.1,30S ribosomal protein S8,NC_010572.1,SGR_RS13930,chromosome,positive,38.934210663346256,OG0002197: 30S ribosomal protein S8[60]
OG0002198,GCF_000010605.1,WP_003966946.1,50S ribosomal protein L6,NC_010572.1,SGR_RS13925,chromosome,positive,38.92764613420027,OG0002198: 50S ribosomal protein L6[60]
OG0002199,GCF_000010605.1,WP_003966945.1,50S ribosomal protein L18,NC_010572.1,SGR_RS13920,chromosome,positive,38.92312936370054,OG0002199: 50S ribosomal protein L18[60]
OG0002200,GCF_000010605.1,WP_003966942.1,50S ribosomal protein L15,NC_010572.1,SGR_RS13905,chromosome,positive,38.90801105415222,OG0002200: 50S ribosomal protein L15[60]
OG0002201,GCF_000010605.1,WP_003966938.1,30S ribosomal protein S13,NC_010572.1,SGR_RS13875,chromosome,positive,38.85574055202191,OG0002201: 30S ribosomal protein S13[60]
OG0002202,GCF_000010605.1,WP_003966936.1,50S ribosomal protein L17,NC_010572.1,SGR_RS13860,chromosome,positive,38.82791443738884,OG0002202: 50S ribosomal protein L17[60]
OG0002203,GCF_000010605.1,WP_012379435.1,chaperonin GroEL,NC_010572.1,SGR_RS13675,chromosome,positive,38.39285348614528,OG0002203: chaperonin GroEL[60]
OG0002205,GCF_000010605.1,WP_003966887.1,IMP dehydrogenase,NC_010572.1,SGR_RS13615,chromosome,positive,38.24932315726002,OG0002205: IMP dehydrogenase[60]
OG0002206,GCF_000010605.1,WP_012380633.1,5-(carboxyamino)imidazole ribonucleotide mutase,NC_010572.1,SGR_RS22250,chromosome,positive,61.30430056229112,OG0002206: 5-(carboxyamino)imidazole ribonucleotide mutase[60]
OG0002210,GCF_000010605.1,WP_003968788.1,permease-like cell division protein FtsX,NC_010572.1,SGR_RS22670,chromosome,positive,62.68447818838654,OG0002210: ABC transporter permease[36] | permease-like cell division protein FtsX[22] | FtsX-like permease family protein[2]
OG0002211,GCF_000010605.1,WP_003968790.1,SsrA-binding protein SmpB,NC_010572.1,SGR_RS22680,chromosome,positive,62.71012782811559,OG0002211: SsrA-binding protein SmpB[60]
OG0002213,GCF_000010605.1,WP_012380741.1,nicotinate phosphoribosyltransferase,NC_010572.1,SGR_RS22990,chromosome,positive,63.56421870577207,OG0002213: icotinate phosphoribosyltransferase[60]
OG0002214,GCF_000010605.1,WP_003968856.1,M67 family metallopeptidase,NC_010572.1,SGR_RS23010,chromosome,positive,63.61523714975868,OG0002214: M67 family metallopeptidase[53] | Mov34/MPN/PAD-1 family protein[7]
OG0002215,GCF_000010605.1,WP_012380747.1,MBL fold metallo-hydrolase,NC_010572.1,SGR_RS23045,chromosome,positive,63.68758738810023,OG0002215: MBL fold metallo-hydrolase[60]
OG0002216,GCF_000010605.1,WP_012380749.1,ribonuclease PH,NC_010572.1,SGR_RS23065,chromosome,positive,63.73804416114386,OG0002216: ibonuclease PH[60]
OG0002217,GCF_000010605.1,WP_042498713.1,co-chaperone GroES,NC_010572.1,SGR_RS23110,chromosome,positive,63.81472394633749,OG0002217: co-chaperone GroES[60]
OG0002221,GCF_000010605.1,WP_012381000.1,nicotinate-nucleotide adenylyltransferase,NC_010572.1,SGR_RS24750,chromosome,positive,68.58854081282445,OG0002221: icotinate-nucleotide adenylyltransferase[60]
OG0002222,GCF_000010605.1,WP_012381017.1,PhoH family protein,NC_010572.1,SGR_RS24930,chromosome,positive,69.09147033634378,OG0002222: PhoH family protein[60]
OG0002223,GCF_000010605.1,WP_003969265.1,rRNA maturation RNase YbeY,NC_010572.1,SGR_RS24935,chromosome,positive,69.1040728281267,OG0002223: RNA maturation RNase YbeY[60]
OG0002225,GCF_000010605.1,WP_012381046.1,tRNA dihydrouridine synthase DusB,NC_010572.1,SGR_RS25150,chromosome,positive,69.51729882146225,OG0002225: RNA dihydrouridine synthase DusB[60]
OG0002226,GCF_000010605.1,WP_003969335.1,hypothetical protein,NC_010572.1,SGR_RS25270,chromosome,positive,69.87754052251077,OG0002226: hypothetical protein[34] | YtxH domain-containing protein[26]
