ST,accession,organism,16S_copies,strain,assembly_status,status_tax,Type_Strain,pyani_group_ID,pyani_label,degree,pyani_genus_ID,pyani_species_ID
604,GCF_014650315.1,Streptomyces chartreusis,1,JCM 4570,Scaffold,correct name,Yes,19,GCF_014650315.1 | Streptomyces chartreusis JCM 4570 - ST 604,1,32,47
605,GCF_008704995.1,Streptomyces nodosus,5,ATCC 14899,Complete Genome,correct name,Yes,49,GCF_008704995.1 | Streptomyces nodosus ATCC 14899 - ST 605,1,78,111
605,GCF_014205035.1,Streptomyces nodosus,5,DSM 40109,Contig,correct name,Yes,49,GCF_014205035.1 | Streptomyces nodosus DSM 40109 - ST 605,1,78,111
605,GCF_017352335.1,Streptomyces nodosus,5,ZJB2016050,Complete Genome,correct name,No,49,GCF_017352335.1 | Streptomyces nodosus ZJB2016050 - ST 605,1,78,111
606,GCF_008705135.1,Streptomyces coeruleorubidus,1,ATCC 13740,Complete Genome,correct name,Yes,231,GCF_008705135.1 | Streptomyces coeruleorubidus ATCC 13740 - ST 606,0,205,251
607,GCF_008705255.1,Streptomyces venezuelae,7,ATCC 10595,Complete Genome,correct name,No,20,GCF_008705255.1 | Streptomyces venezuelae ATCC 10595 - ST 607,1,41,61
608,GCF_008973465.1,Streptomyces sp.,1,SS1-1,Contig,not validly described,No,232,GCF_008973465.1 | Streptomyces sp. SS1-1 - ST 608,0,206,252
609,GCF_009208535.1,Streptomyces mobaraensis,1,US-43,Contig,correct name,No,70,GCF_009208535.1 | Streptomyces mobaraensis US-43 - ST 609,1,97,134
610,GCF_009299385.1,Streptomyces cinereoruber,4,ATCC 19740,Complete Genome,correct name,Yes,54,GCF_009299385.1 | Streptomyces cinereoruber ATCC 19740 - ST 610,1,85,120
610,GCF_011758705.1,Streptomyces cinereoruber,4,DSM 41512,Contig,correct name,Yes,54,GCF_011758705.1 | Streptomyces cinereoruber DSM 41512 - ST 610,1,85,120
610,GCF_014197485.1,Streptomyces cinereoruber,1,NRRL ISP-5012,Scaffold,correct name,Yes,54,GCF_014197485.1 | Streptomyces cinereoruber NRRL ISP-5012 - ST 610,1,85,120
611,GCF_009377175.1,Streptomyces adustus,1,NBRC 109810,Contig,correct name,Yes,233,GCF_009377175.1 | Streptomyces adustus NBRC 109810 - ST 611,0,207,253
612,GCF_009604455.1,Streptomyces sp.,1,RB17,Scaffold,not validly described,No,234,GCF_009604455.1 | Streptomyces sp. RB17 - ST 612,0,208,254
613,GCF_009739225.1,Streptomyces sp.,1,Z38,Scaffold,not validly described,No,15,GCF_009739225.1 | Streptomyces sp. Z38 - ST 613,1,20,34
614,GCF_009811575.1,Streptomyces glebosus,7,NBRC 13786,Contig,no record in LPSN entry,Yes,2,GCF_009811575.1 | Streptomyces glebosus NBRC 13786 - ST 614,1,40,58
614,GCF_014656235.1,Streptomyces glebosus,1,JCM 4954,Scaffold,no record in LPSN entry,Yes,2,GCF_014656235.1 | Streptomyces glebosus JCM 4954 - ST 614,1,40,58
615,GCF_009829585.1,Streptomyces tendae,1,UTMC 3329,Scaffold,correct name,No,4,GCF_009829585.1 | Streptomyces tendae UTMC 3329 - ST 615,1,68,101
616,GCF_009832925.1,Streptomyces sp.,2,Tu 2975,Complete Genome,not validly described,No,39,GCF_009832925.1 | Streptomyces sp. Tu 2975 - ST 616,1,67,95
617,GCF_009834105.1,Streptomyces sp.,4,GF20,Complete Genome,not validly described,No,3,GCF_009834105.1 | Streptomyces sp. GF20 - ST 617,1,57,79
618,GCF_009834125.1,Streptomyces sp.,6,GS7,Complete Genome,not validly described,No,235,GCF_009834125.1 | Streptomyces sp. GS7 - ST 618,0,209,255
619,GCF_009834145.1,Streptomyces sp.,6,HF10,Complete Genome,not validly described,No,236,GCF_009834145.1 | Streptomyces sp. HF10 - ST 619,0,210,256
620,GCF_009852415.1,Streptomyces sp.,6,Tu 3180,Contig,not validly described,No,237,GCF_009852415.1 | Streptomyces sp. Tu 3180 - ST 620,0,211,257
621,GCF_009857135.1,Streptomyces sp.,5,HM190,Complete Genome,not validly described,No,238,GCF_009857135.1 | Streptomyces sp. HM190 - ST 621,0,212,258
622,GCF_900091985.1,Streptomyces sp.,1,DconLS,Contig,not validly described,No,6,GCF_900091985.1 | Streptomyces sp. DconLS - ST 622,4,90,127
622,GCF_900091975.1,Streptomyces sp.,1,LamerLS-31b,Contig,not validly described,No,6,GCF_900091975.1 | Streptomyces sp. LamerLS-31b - ST 622,4,90,127
622,GCF_009862025.1,Streptomyces sp.,1,SID4946,Contig,not validly described,No,6,GCF_009862025.1 | Streptomyces sp. SID4946 - ST 622,4,90,127
623,GCF_009862355.1,Streptomyces sp.,1,SID7834,Contig,not validly described,No,1,GCF_009862355.1 | Streptomyces sp. SID7834 - ST 623,2,2,3
624,GCF_900091765.1,Streptomyces sp.,1,PalvLS-984,Contig,not validly described,No,2,GCF_900091765.1 | Streptomyces sp. PalvLS-984 - ST 624,1,38,54
624,GCF_009862465.1,Streptomyces sp.,1,SID4941,Contig,not validly described,No,2,GCF_009862465.1 | Streptomyces sp. SID4941 - ST 624,1,38,54
625,GCF_009862505.1,Streptomyces sp.,1,SID7805,Contig,not validly described,No,30,GCF_009862505.1 | Streptomyces sp. SID7805 - ST 625,2,58,80
626,GCF_009862625.1,Streptomyces sp.,1,SID69,Contig,not validly described,No,95,GCF_009862625.1 | Streptomyces sp. SID69 - ST 626,1,123,169
627,GCF_009862685.1,Streptomyces sp.,2,SID685,Contig,not validly described,No,6,GCF_009862685.1 | Streptomyces sp. SID685 - ST 627,1,90,127
628,GCF_009862765.1,Streptomyces sp.,1,SID6137,Contig,not validly described,No,6,GCF_009862765.1 | Streptomyces sp. SID6137 - ST 628,1,90,127
629,GCF_009863035.1,Streptomyces sp.,1,SID4982,Contig,not validly described,No,56,GCF_009863035.1 | Streptomyces sp. SID4982 - ST 629,1,87,123
630,GCF_009863125.1,Streptomyces sp.,1,SID4936,Contig,not validly described,No,59,GCF_009863125.1 | Streptomyces sp. SID4936 - ST 630,1,89,125
630,GCF_900091725.1,Streptomyces sp.,1,DvalAA-43,Contig,not validly described,No,59,GCF_900091725.1 | Streptomyces sp. DvalAA-43 - ST 630,1,89,125
631,GCF_009863145.1,Streptomyces sp.,1,SID4937,Contig,not validly described,No,2,GCF_009863145.1 | Streptomyces sp. SID4937 - ST 631,1,37,59
631,GCF_900091775.1,Streptomyces sp.,1,ScaeMP-e83,Contig,not validly described,No,2,GCF_900091775.1 | Streptomyces sp. ScaeMP-e83 - ST 631,1,37,59
632,GCF_900091885.1,Streptomyces sp.,1,ScaeMP-6W,Contig,not validly described,No,3,GCF_900091885.1 | Streptomyces sp. ScaeMP-6W - ST 632,1,57,79
633,GCF_009864905.1,Streptomyces sp.,1,SID8378,Scaffold,not validly described,No,2,GCF_009864905.1 | Streptomyces sp. SID8378 - ST 633,1,37,53
633,GCF_900187925.1,Streptomyces sp.,1,PgraA7,Scaffold,not validly described,No,2,GCF_900187925.1 | Streptomyces sp. PgraA7 - ST 633,1,37,53
634,GCF_009865205.1,Streptomyces sp.,1,SID2999,Contig,not validly described,No,52,GCF_009865205.1 | Streptomyces sp. SID2999 - ST 634,1,83,117
635,GCF_900091785.1,Streptomyces sp.,1,BvitLS-983,Contig,not validly described,No,3,GCF_900091785.1 | Streptomyces sp. BvitLS-983 - ST 635,1,57,79
636,GCF_009865475.1,Streptomyces sp.,1,SID2888,Contig,not validly described,No,49,GCF_009865475.1 | Streptomyces sp. SID2888 - ST 636,1,78,111
637,GCF_009865505.1,Streptomyces sp.,1,SID2119,Contig,not validly described,No,1,GCF_009865505.1 | Streptomyces sp. SID2119 - ST 637,1,1,4
638,GCF_009865565.1,Streptomyces sp.,1,SID1046,Contig,not validly described,No,76,GCF_009865565.1 | Streptomyces sp. SID1046 - ST 638,1,101,138
639,GCF_009865595.1,Streptomyces sp.,1,SID1328,Contig,not validly described,No,52,GCF_009865595.1 | Streptomyces sp. SID1328 - ST 639,1,83,117
640,GCF_009872515.1,Streptomyces sp.,1,SID5770,Contig,not validly described,No,239,GCF_009872515.1 | Streptomyces sp. SID5770 - ST 640,0,213,259
641,GCF_009872555.1,Streptomyces sp.,1,SID5643,Contig,not validly described,No,14,GCF_009872555.1 | Streptomyces sp. SID5643 - ST 641,1,16,28
642,GCF_009872565.1,Streptomyces sp.,1,SID5614,Contig,not validly described,No,2,GCF_009872565.1 | Streptomyces sp. SID5614 - ST 642,1,37,52
643,GCF_010119355.1,Streptomyces sp.,1,TR1341,Contig,not validly described,No,6,GCF_010119355.1 | Streptomyces sp. TR1341 - ST 643,1,90,127
644,GCF_017979945.1,Streptomyces sp.,7,604F,Scaffold,not validly described,No,3,GCF_017979945.1 | Streptomyces sp. 604F - ST 644,3,57,79
644,GCF_010523235.1,Streptomyces sp.,6,604F,Complete Genome,not validly described,No,3,GCF_010523235.1 | Streptomyces sp. 604F - ST 644,3,57,79
645,GCF_010548045.1,Streptomyces anulatus,1,SID10689,Contig,correct name,No,1,GCF_010548045.1 | Streptomyces anulatus SID10689 - ST 645,2,1,2
646,GCF_010548165.1,Streptomyces cyaneofuscatus,1,SID10855,Contig,correct name,No,1,GCF_010548165.1 | Streptomyces cyaneofuscatus SID10855 - ST 646,1,1,4
647,GCF_010548175.1,Streptomyces halstedii,1,SID11342,Contig,correct name,No,2,GCF_010548175.1 | Streptomyces halstedii SID11342 - ST 647,1,38,54
648,GCF_010548375.1,Streptomyces sp.,1,SID13726,Contig,not validly described,No,240,GCF_010548375.1 | Streptomyces sp. SID13726 - ST 648,0,214,260
649,GCF_010548385.1,Streptomyces coelicoflavus,1,SID14163,Contig,correct name,No,18,GCF_010548385.1 | Streptomyces coelicoflavus SID14163 - ST 649,1,30,45
650,GCF_010548435.1,Streptomyces coelicoflavus,1,SID14172,Contig,correct name,No,18,GCF_010548435.1 | Streptomyces coelicoflavus SID14172 - ST 650,1,30,45
651,GCF_010548465.1,Streptomyces sp.,1,SID14436,Contig,not validly described,No,38,GCF_010548465.1 | Streptomyces sp. SID14436 - ST 651,2,66,93
652,GCF_010548505.1,Streptomyces sp.,1,SID14515,Contig,not validly described,No,1,GCF_010548505.1 | Streptomyces sp. SID14515 - ST 652,1,1,6
653,GCF_010548615.1,Streptomyces anulatus,1,SID505,Contig,correct name,No,1,GCF_010548615.1 | Streptomyces anulatus SID505 - ST 653,1,1,2
654,GCF_010548665.1,Streptomyces parvus,1,SID7590,Contig,correct name,No,2,GCF_010548665.1 | Streptomyces parvus SID7590 - ST 654,1,37,53
655,GCF_010548705.1,Streptomyces anulatus,1,SID7903,Contig,correct name,No,1,GCF_010548705.1 | Streptomyces anulatus SID7903 - ST 655,1,1,2
655,GCF_010550525.1,Streptomyces anulatus,1,SID9598,Contig,correct name,No,1,GCF_010550525.1 | Streptomyces anulatus SID9598 - ST 655,1,1,2
656,GCF_010548725.1,Streptomyces sp.,1,SID8014,Contig,not validly described,No,25,GCF_010548725.1 | Streptomyces sp. SID8014 - ST 656,1,51,73
657,GCF_010550325.1,Streptomyces rubrogriseus,1,SID7739,Contig,correct name,No,13,GCF_010550325.1 | Streptomyces rubrogriseus SID7739 - ST 657,1,12,21
658,GCF_010550365.1,Streptomyces sp.,1,SID7958,Contig,not validly described,No,38,GCF_010550365.1 | Streptomyces sp. SID7958 - ST 658,2,66,93
659,GCF_010550405.1,Streptomyces rochei,1,SID8161,Contig,correct name,No,4,GCF_010550405.1 | Streptomyces rochei SID8161 - ST 659,3,68,96
660,GCF_010550435.1,Streptomyces sp.,1,SID8111,Contig,not validly described,No,38,GCF_010550435.1 | Streptomyces sp. SID8111 - ST 660,1,66,93
661,GCF_010550645.1,Streptomyces sp.,1,SID9913,Contig,not validly described,No,38,GCF_010550645.1 | Streptomyces sp. SID9913 - ST 661,1,66,93
662,GCF_010892295.1,Streptomyces rhizosphaericus,1,0250,Scaffold,correct name,No,5,GCF_010892295.1 | Streptomyces rhizosphaericus 0250 - ST 662,1,79,112
663,GCF_010993835.1,Streptomyces sp.,5,OM5714,Scaffold,not validly described,No,18,GCF_010993835.1 | Streptomyces sp. OM5714 - ST 663,2,30,45
664,GCF_011008945.1,Streptomyces sp.,1,PRKS01-65,Contig,not validly described,Yes,48,GCF_011008945.1 | Streptomyces sp. PRKS01-65 - ST 664,1,77,110
665,GCF_011055525.1,Streptomyces sp.,1,196,Contig,not validly described,No,33,GCF_011055525.1 | Streptomyces sp. 196 - ST 665,1,61,84
666,GCF_011170105.1,Streptomyces rutgersensis,3,NBRC 12819,Contig,synonym,Yes,25,GCF_011170105.1 | Streptomyces rutgersensis NBRC 12819 - ST 666,2,51,73
667,GCF_011170125.1,Streptomyces diastaticus,5,NBRC 13412,Contig,correct name,Yes,25,GCF_011170125.1 | Streptomyces diastaticus NBRC 13412 - ST 667,2,51,73
667,GCF_014648935.1,Streptomyces diastaticus,1,JCM 4128,Scaffold,correct name,Yes,25,GCF_014648935.1 | Streptomyces diastaticus JCM 4128 - ST 667,2,51,73
668,GCF_011290345.1,Streptomyces sp.,1,ID38640,Chromosome,not validly described,No,241,GCF_011290345.1 | Streptomyces sp. ID38640 - ST 668,0,215,261
669,GCF_011317205.1,Streptomyces sp.,3,KO7888,Scaffold,not validly described,No,18,GCF_011317205.1 | Streptomyces sp. KO7888 - ST 669,1,30,45
670,GCF_012927245.1,Streptomyces sp.,1,R302,Scaffold,not validly described,No,242,GCF_012927245.1 | Streptomyces sp. R302 - ST 670,0,49,71
670,GCF_012927225.1,Streptomyces sp.,1,R301,Scaffold,not validly described,No,242,GCF_012927225.1 | Streptomyces sp. R301 - ST 670,0,49,71
671,GCF_013046785.1,Streptomyces sp.,3,jing01,Complete Genome,not validly described,No,243,GCF_013046785.1 | Streptomyces sp. jing01 - ST 671,0,216,262
672,GCF_013363665.1,Streptomyces sp.,1,CAI-68,Contig,not validly described,No,2,GCF_013363665.1 | Streptomyces sp. CAI-68 - ST 672,2,37,53
672,GCF_013363455.1,Streptomyces sp.,1,CAI-121,Contig,not validly described,No,2,GCF_013363455.1 | Streptomyces sp. CAI-121 - ST 672,2,37,53
673,GCF_013363465.1,Streptomyces odorifer,1,KAI-180,Contig,synonym,No,3,GCF_013363465.1 | Streptomyces odorifer KAI-180 - ST 673,2,57,79
673,GCF_015601545.1,Streptomyces albidoflavus,7,W68,Complete Genome,correct name,No,3,GCF_015601545.1 | Streptomyces albidoflavus W68 - ST 673,2,57,79
674,GCF_013363475.1,Streptomyces sp.,1,KAI-26,Contig,not validly described,No,2,GCF_013363475.1 | Streptomyces sp. KAI-26 - ST 674,1,37,56
675,GCF_013363575.1,Streptomyces sp.,1,KAI 90,Contig,not validly described,No,4,GCF_013363575.1 | Streptomyces sp. KAI 90 - ST 675,2,68,96
676,GCF_013363655.1,Streptomyces sp.,1,CAI 127,Contig,not validly described,No,2,GCF_013363655.1 | Streptomyces sp. CAI 127 - ST 676,1,37,53
677,GCF_013363675.1,Streptomyces sp.,1,CAI-24,Contig,not validly described,No,2,GCF_013363675.1 | Streptomyces sp. CAI-24 - ST 677,1,37,56
678,GCF_013363735.1,Streptomyces sp.,1,CAI-155,Contig,not validly described,No,2,GCF_013363735.1 | Streptomyces sp. CAI-155 - ST 678,2,37,56
679,GCF_013364095.1,Streptomyces harbinensis,5,NA02264,Complete Genome,correct name,No,43,GCF_013364095.1 | Streptomyces harbinensis NA02264 - ST 679,2,73,106
680,GCF_013364175.1,Streptomyces sp.,2,NA02536,Complete Genome,not validly described,No,93,GCF_013364175.1 | Streptomyces sp. NA02536 - ST 680,1,121,167
681,GCF_013364315.1,Streptomyces fulvissimus,6,NA06532,Complete Genome,synonym,No,1,GCF_013364315.1 | Streptomyces fulvissimus NA06532 - ST 681,2,1,5
682,GCF_013375055.1,Streptomyces chartreusis,1,NA02069,Complete Genome,correct name,No,19,GCF_013375055.1 | Streptomyces chartreusis NA02069 - ST 682,3,32,47
683,GCF_013394065.1,Streptomyces rectiverticillatus,3,B15-08,Complete Genome,synonym,No,27,GCF_013394065.1 | Streptomyces rectiverticillatus B15-08 - ST 683,2,54,76
684,GCF_013401535.1,Streptomyces sp.,1,CB04723,Complete Genome,not validly described,No,7,GCF_013401535.1 | Streptomyces sp. CB04723 - ST 684,1,96,133
685,GCF_013423905.1,Streptomyces sp.,6,NEAU-sy36,Complete Genome,not validly described,No,37,GCF_013423905.1 | Streptomyces sp. NEAU-sy36 - ST 685,1,65,92
686,GCF_013870595.1,Streptomyces sp.,1,WELS2,Contig,not validly described,No,244,GCF_013870595.1 | Streptomyces sp. WELS2 - ST 686,0,217,263
687,GCF_014076605.1,Streptomyces sp.,1,GMR22,Contig,not validly described,No,5,GCF_014076605.1 | Streptomyces sp. GMR22 - ST 687,2,79,112
688,GCF_014138735.1,Streptomyces calvus,1,CECT 3271,Scaffold,correct name,Yes,94,GCF_014138735.1 | Streptomyces calvus CECT 3271 - ST 688,1,122,168
688,GCF_014649315.1,Streptomyces calvus,1,JCM 4326,Scaffold,correct name,Yes,94,GCF_014649315.1 | Streptomyces calvus JCM 4326 - ST 688,1,122,168
689,GCF_014138855.1,Streptomyces murinus,7,DSM 41827,Contig,correct name,Yes,6,GCF_014138855.1 | Streptomyces murinus DSM 41827 - ST 689,2,90,127
690,GCF_014138905.1,Streptomyces murinus,7,DSM 40710,Contig,correct name,Yes,6,GCF_014138905.1 | Streptomyces murinus DSM 40710 - ST 690,2,90,127
691,GCF_014202475.1,Streptomyces paradoxus,1,DSM 43350,Scaffold,correct name,Yes,14,GCF_014202475.1 | Streptomyces paradoxus DSM 43350 - ST 691,2,16,29
692,GCF_014650615.1,Streptomyces albaduncus,1,JCM 4715,Scaffold,correct name,Yes,245,GCF_014650615.1 | Streptomyces albaduncus JCM 4715 - ST 692,0,50,72
692,GCF_014203495.1,Streptomyces albaduncus,1,CECT 3226,Scaffold,correct name,Yes,245,GCF_014203495.1 | Streptomyces albaduncus CECT 3226 - ST 692,0,50,72
693,GCF_014203535.1,Streptomyces griseostramineus,1,CECT 3273,Scaffold,correct name,Yes,96,GCF_014203535.1 | Streptomyces griseostramineus CECT 3273 - ST 693,1,124,170
693,GCF_014649635.1,Streptomyces griseostramineus,1,JCM 4385,Scaffold,correct name,Yes,96,GCF_014649635.1 | Streptomyces griseostramineus JCM 4385 - ST 693,1,124,170
694,GCF_014203595.1,Streptomyces echinatus,1,CECT 3313,Scaffold,correct name,Yes,246,GCF_014203595.1 | Streptomyces echinatus CECT 3313 - ST 694,0,218,264
695,GCF_014205055.1,Streptomyces luteogriseus,1,DSM 40483,Contig,correct name,Yes,14,GCF_014205055.1 | Streptomyces luteogriseus DSM 40483 - ST 695,3,16,25
696,GCF_014205255.1,Streptomyces caelestis,6,DSM 40084,Contig,correct name,Yes,247,GCF_014205255.1 | Streptomyces caelestis DSM 40084 - ST 696,0,219,265
697,GCF_014207295.1,Streptomyces sp.,1,AK010,Scaffold,not validly described,No,248,GCF_014207295.1 | Streptomyces sp. AK010 - ST 697,0,220,266
698,GCF_014253015.1,Streptomyces sp.,1,TYQ1024,Contig,not validly described,No,249,GCF_014253015.1 | Streptomyces sp. TYQ1024 - ST 698,0,221,267
699,GCF_014596915.1,Streptomyces sp.,1,TRM68416,Contig,not validly described,No,250,GCF_014596915.1 | Streptomyces sp. TRM68416 - ST 699,0,222,268
700,GCF_014648195.1,Streptomyces purpureus,1,JCM 3172,Scaffold,correct name,Yes,72,GCF_014648195.1 | Streptomyces purpureus JCM 3172 - ST 700,1,98,135
701,GCF_014648635.1,Streptomyces cinerochromogenes,1,JCM 3385,Scaffold,correct name,Yes,251,GCF_014648635.1 | Streptomyces cinerochromogenes JCM 3385 - ST 701,0,223,269
702,GCF_014648655.1,Streptomyces atratus,1,JCM 3386,Scaffold,correct name,Yes,2,GCF_014648655.1 | Streptomyces atratus JCM 3386 - ST 702,1,39,57
703,GCF_014649135.1,Streptomyces niveoruber,1,JCM 4234,Scaffold,correct name,Yes,97,GCF_014649135.1 | Streptomyces niveoruber JCM 4234 - ST 703,1,125,171
704,GCF_014649475.1,Streptomyces daghestanicus,1,JCM 4365,Scaffold,correct name,Yes,97,GCF_014649475.1 | Streptomyces daghestanicus JCM 4365 - ST 704,1,125,171
705,GCF_014649515.1,Streptomyces flavoviridis,1,JCM 4372,Scaffold,synonym,Yes,252,GCF_014649515.1 | Streptomyces flavoviridis JCM 4372 - ST 705,0,224,270
706,GCF_014649535.1,Streptomyces gelaticus,1,JCM 4376,Scaffold,correct name,Yes,2,GCF_014649535.1 | Streptomyces gelaticus JCM 4376 - ST 706,1,39,60
707,GCF_014649595.1,Streptomyces griseomycini,1,JCM 4382,Contig,correct name,Yes,96,GCF_014649595.1 | Streptomyces griseomycini JCM 4382 - ST 707,1,124,170
708,GCF_014649875.1,Streptomyces rubiginosohelvolus,1,JCM 4415,Scaffold,correct name,Yes,2,GCF_014649875.1 | Streptomyces rubiginosohelvolus JCM 4415 - ST 708,2,37,52
709,GCF_014649895.1,Streptomyces rubiginosus,1,JCM 4416,Scaffold,correct name,Yes,21,GCF_014649895.1 | Streptomyces rubiginosus JCM 4416 - ST 709,2,42,63
710,GCF_014649995.1,Streptomyces griseoflavus,1,JCM 4479,Scaffold,correct name,Yes,253,GCF_014649995.1 | Streptomyces griseoflavus JCM 4479 - ST 710,0,225,271
711,GCF_014650115.1,Streptomyces olivaceoviridis,1,JCM 4499,Scaffold,correct name,Yes,84,GCF_014650115.1 | Streptomyces olivaceoviridis JCM 4499 - ST 711,1,111,150
712,GCF_014650135.1,Streptomyces plicatus,1,JCM 4504,Scaffold,synonym,Yes,4,GCF_014650135.1 | Streptomyces plicatus JCM 4504 - ST 712,1,68,96
713,GCF_014650155.1,Streptomyces purpurascens,1,JCM 4509,Scaffold,correct name,Yes,254,GCF_014650155.1 | Streptomyces purpurascens JCM 4509 - ST 713,0,226,272
714,GCF_014650435.1,Streptomyces tendae,1,JCM 4610,Scaffold,correct name,Yes,4,GCF_014650435.1 | Streptomyces tendae JCM 4610 - ST 714,1,68,101
715,GCF_014650735.1,Streptomyces canarius,1,JCM 4733,Scaffold,correct name,Yes,255,GCF_014650735.1 | Streptomyces canarius JCM 4733 - ST 715,0,227,273
716,GCF_014650895.1,Streptomyces omiyaensis,1,JCM 4806,Scaffold,correct name,Yes,256,GCF_014650895.1 | Streptomyces omiyaensis JCM 4806 - ST 716,0,228,274
717,GCF_014651075.1,Streptomyces djakartensis,1,JCM 4957,Scaffold,correct name,Yes,257,GCF_014651075.1 | Streptomyces djakartensis JCM 4957 - ST 717,0,229,275
718,GCF_014655335.1,Streptomyces griseus,1,JCM 4516,Scaffold,correct name,Yes,1,GCF_014655335.1 | Streptomyces griseus JCM 4516 - ST 718,2,1,6
719,GCF_014655475.1,Streptomyces viridodiastaticus,1,JCM 4536,Scaffold,synonym,Yes,15,GCF_014655475.1 | Streptomyces viridodiastaticus JCM 4536 - ST 719,2,20,35
720,GCF_014656075.1,Streptomyces hydrogenans,1,JCM 4771,Scaffold,correct name,Yes,98,GCF_014656075.1 | Streptomyces hydrogenans JCM 4771 - ST 720,1,126,172
721,GCF_014673495.1,Streptomyces griseofuscus,7,DSM 40191,Complete Genome,correct name,Yes,6,GCF_014673495.1 | Streptomyces griseofuscus DSM 40191 - ST 721,2,90,127
722,GCF_014701095.1,Streptomyces tuirus,5,JCM 4255,Complete Genome,correct name,Yes,14,GCF_014701095.1 | Streptomyces tuirus JCM 4255 - ST 722,1,16,30
723,GCF_014905535.1,Streptomyces sp.,1,NE5-10,Contig,not validly described,No,98,GCF_014905535.1 | Streptomyces sp. NE5-10 - ST 723,1,126,172
724,GCF_015163075.1,Streptomyces sp.,1,3R004,Contig,not validly described,Yes,258,GCF_015163075.1 | Streptomyces sp. 3R004 - ST 724,0,230,276
725,GCF_015244315.1,Streptomyces olivaceus,3,SCSIO T05,Complete Genome,correct name,No,99,GCF_015244315.1 | Streptomyces olivaceus SCSIO T05 - ST 725,1,127,173
726,GCF_015475835.1,Streptomyces sp.,1,NRRL B-1677,Scaffold,not validly described,No,259,GCF_015475835.1 | Streptomyces sp. NRRL B-1677 - ST 726,0,231,277
727,GCF_015645455.1,Streptomyces olivaceus,1,NRRL B-3009,Contig,correct name,Yes,99,GCF_015645455.1 | Streptomyces olivaceus NRRL B-3009 - ST 727,1,127,173
728,GCF_015680775.2,Streptomyces sp.,1,BRB081,Scaffold,not validly described,No,25,GCF_015680775.2 | Streptomyces sp. BRB081 - ST 728,2,51,73
729,GCF_015710995.1,Streptomyces gardneri,7,ATCC 15439,Complete Genome,correct name,No,92,GCF_015710995.1 | Streptomyces gardneri ATCC 15439 - ST 729,1,120,166
730,GCF_016432735.1,Streptomyces sp.,5,I5,Contig,not validly described,No,15,GCF_016432735.1 | Streptomyces sp. I5 - ST 730,1,20,34
731,GCF_016457305.1,Streptomyces sp.,7,CRPSP2-6A1,Contig,not validly described,No,6,GCF_016457305.1 | Streptomyces sp. CRPSP2-6A1 - ST 731,1,90,127
732,GCF_016467295.1,Streptomyces costaricanus,6,Am1,Complete Genome,synonym,No,6,GCF_016467295.1 | Streptomyces costaricanus Am1 - ST 732,1,90,127
733,GCF_016612545.1,Streptomyces sp.,1,MBT65,Contig,not validly described,No,260,GCF_016612545.1 | Streptomyces sp. MBT65 - ST 733,0,232,278
734,GCF_016654065.1,Streptomyces sp.,1,MBT59,Scaffold,not validly described,No,2,GCF_016654065.1 | Streptomyces sp. MBT59 - ST 734,2,37,52
734,GCF_016612645.1,Streptomyces sp.,1,MBT61,Contig,not validly described,No,2,GCF_016612645.1 | Streptomyces sp. MBT61 - ST 734,2,37,52
734,GCF_016612575.1,Streptomyces sp.,1,MBT67,Contig,not validly described,No,2,GCF_016612575.1 | Streptomyces sp. MBT67 - ST 734,2,37,52
735,GCF_016612625.1,Streptomyces sp.,1,MBT62,Contig,not validly described,No,100,GCF_016612625.1 | Streptomyces sp. MBT62 - ST 735,1,5,14
736,GCF_016612665.1,Streptomyces sp.,1,MBT60,Contig,not validly described,No,2,GCF_016612665.1 | Streptomyces sp. MBT60 - ST 736,1,37,52
737,GCF_016612775.1,Streptomyces sp.,1,MBT98,Scaffold,not validly described,No,2,GCF_016612775.1 | Streptomyces sp. MBT98 - ST 737,2,37,52
737,GCF_016612725.1,Streptomyces sp.,1,MBT54,Contig,not validly described,No,2,GCF_016612725.1 | Streptomyces sp. MBT54 - ST 737,2,37,52
737,GCF_016612705.1,Streptomyces sp.,1,MBT56,Contig,not validly described,No,2,GCF_016612705.1 | Streptomyces sp. MBT56 - ST 737,2,37,52
738,GCF_016613335.1,Streptomyces sp.,1,DEF147AK,Scaffold,not validly described,No,3,GCF_016613335.1 | Streptomyces sp. DEF147AK - ST 738,2,57,79
738,GCF_016613285.1,Streptomyces sp.,1,DEF1AK,Scaffold,not validly described,No,3,GCF_016613285.1 | Streptomyces sp. DEF1AK - ST 738,2,57,79
739,GCF_016653995.1,Streptomyces sp.,1,MBT58,Contig,not validly described,No,1,GCF_016653995.1 | Streptomyces sp. MBT58 - ST 739,1,1,5
740,GCF_016654055.1,Streptomyces sp.,1,MBT55,Contig,not validly described,No,2,GCF_016654055.1 | Streptomyces sp. MBT55 - ST 740,1,37,52
741,GCF_016654115.1,Streptomyces sp.,1,MBT53,Contig,not validly described,No,100,GCF_016654115.1 | Streptomyces sp. MBT53 - ST 741,1,5,14
742,GCF_016741825.1,Streptomyces sp.,1,CH9-7,Contig,not validly described,No,78,GCF_016741825.1 | Streptomyces sp. CH9-7 - ST 742,1,103,140
743,GCF_016741855.1,Streptomyces sp.,1,CH5-8,Contig,not validly described,Yes,261,GCF_016741855.1 | Streptomyces sp. CH5-8 - ST 743,0,233,279
